Hour,Temperature (C),Humidity (%),Seasons,Holiday,Functioning Day,Precipitation,Day,Month,Year
14,20.0,48,4,0,1,0,15,10,2018
15,20.4,43,4,0,1,0,15,10,2018
16,20.3,44,4,0,1,0,15,10,2018
17,19.3,49,4,0,1,0,15,10,2018
18,18.0,66,4,0,1,0,15,10,2018
19,16.9,74,4,0,1,0,15,10,2018
20,15.9,81,4,0,1,0,15,10,2018
21,15.5,86,4,0,1,0,15,10,2018
22,14.8,83,4,0,1,0,15,10,2018
23,14.1,74,4,0,1,0,15,10,2018
0,13.3,64,4,0,1,0,16,10,2018
1,12.4,65,4,0,1,0,16,10,2018
2,11.7,70,4,0,1,0,16,10,2018
3,11.5,61,4,0,1,0,16,10,2018
4,11.0,69,4,0,1,0,16,10,2018
5,10.2,70,4,0,1,0,16,10,2018
6,10.1,71,4,0,1,0,16,10,2018
7,10.2,68,4,0,1,0,16,10,2018
8,10.4,63,4,0,1,0,16,10,2018
9,11.8,55,4,0,1,0,16,10,2018
10,14.4,45,4,0,1,0,16,10,2018
11,16.5,39,4,0,1,0,16,10,2018
12,18.8,35,4,0,1,0,16,10,2018
13,19.4,31,4,0,1,0,16,10,2018
14,19.9,29,4,0,1,0,16,10,2018
15,19.9,31,4,0,1,0,16,10,2018
16,19.5,32,4,0,1,0,16,10,2018
17,18.4,38,4,0,1,0,16,10,2018
18,16.9,47,4,0,1,0,16,10,2018
19,15.5,63,4,0,1,0,16,10,2018
20,14.8,68,4,0,1,0,16,10,2018
21,14.3,72,4,0,1,0,16,10,2018
22,13.6,71,4,0,1,0,16,10,2018
23,12.9,78,4,0,1,0,16,10,2018
0,12.3,75,4,0,1,0,17,10,2018
1,11.5,74,4,0,1,0,17,10,2018
2,10.8,77,4,0,1,0,17,10,2018
3,10.2,80,4,0,1,0,17,10,2018
4,9.7,76,4,0,1,0,17,10,2018
5,9.2,77,4,0,1,0,17,10,2018
6,8.8,77,4,0,1,0,17,10,2018
7,8.6,77,4,0,1,0,17,10,2018
8,9.2,68,4,0,1,0,17,10,2018
9,11.2,63,4,0,1,0,17,10,2018
10,14.0,58,4,0,1,0,17,10,2018
11,15.5,25,4,0,1,0,17,10,2018
12,16.2,29,4,0,1,0,17,10,2018
13,17.7,25,4,0,1,0,17,10,2018
14,18.3,24,4,0,1,0,17,10,2018
15,18.3,21,4,0,1,0,17,10,2018
16,18.0,26,4,0,1,0,17,10,2018
17,16.9,34,4,0,1,0,17,10,2018
18,14.6,39,4,0,1,0,17,10,2018
19,13.2,42,4,0,1,0,17,10,2018
20,12.2,47,4,0,1,0,17,10,2018
21,10.8,53,4,0,1,0,17,10,2018
22,9.9,50,4,0,1,0,17,10,2018
23,9.7,56,4,0,1,0,17,10,2018
0,9.2,64,4,0,1,0,18,10,2018
1,9.0,66,4,0,1,0,18,10,2018
2,8.7,71,4,0,1,0,18,10,2018
3,8.6,74,4,0,1,0,18,10,2018
4,8.1,78,4,0,1,0,18,10,2018
5,7.8,81,4,0,1,0,18,10,2018
6,7.6,82,4,0,1,0,18,10,2018
7,7.7,81,4,0,1,0,18,10,2018
8,8.5,77,4,0,1,0,18,10,2018
9,10.9,60,4,0,1,0,18,10,2018
10,13.7,57,4,0,1,0,18,10,2018
11,15.0,52,4,0,1,0,18,10,2018
12,16.8,50,4,0,1,0,18,10,2018
13,18.1,43,4,0,1,0,18,10,2018
14,18.7,39,4,0,1,0,18,10,2018
15,19.0,38,4,0,1,0,18,10,2018
16,18.5,40,4,0,1,0,18,10,2018
17,16.9,44,4,0,1,0,18,10,2018
18,15.7,45,4,0,1,0,18,10,2018
19,14.9,49,4,0,1,0,18,10,2018
20,13.8,56,4,0,1,0,18,10,2018
21,12.6,60,4,0,1,0,18,10,2018
22,11.6,61,4,0,1,0,18,10,2018
23,10.9,64,4,0,1,0,18,10,2018
0,10.3,67,4,0,1,0,19,10,2018
1,9.8,68,4,0,1,0,19,10,2018
2,9.2,72,4,0,1,0,19,10,2018
3,8.5,74,4,0,1,0,19,10,2018
4,8.1,76,4,0,1,0,19,10,2018
5,7.7,73,4,0,1,0,19,10,2018
6,7.2,77,4,0,1,0,19,10,2018
7,7.3,72,4,0,1,0,19,10,2018
8,7.9,63,4,0,1,0,19,10,2018
9,11.1,53,4,0,1,0,19,10,2018
10,13.8,44,4,0,1,0,19,10,2018
11,16.4,35,4,0,1,0,19,10,2018
12,17.4,33,4,0,1,0,19,10,2018
13,18.9,33,4,0,1,0,19,10,2018
14,19.8,32,4,0,1,0,19,10,2018
15,19.7,30,4,0,1,0,19,10,2018
16,19.3,29,4,0,1,0,19,10,2018
17,18.5,35,4,0,1,0,19,10,2018
18,16.6,40,4,0,1,0,19,10,2018
19,15.3,53,4,0,1,0,19,10,2018
20,14.2,56,4,0,1,0,19,10,2018
21,13.3,56,4,0,1,0,19,10,2018
22,12.3,65,4,0,1,0,19,10,2018
23,11.7,70,4,0,1,0,19,10,2018
0,11.3,71,4,0,1,0,20,10,2018
1,10.9,72,4,0,1,0,20,10,2018
2,10.1,78,4,0,1,0,20,10,2018
3,9.5,77,4,0,1,0,20,10,2018
4,8.9,75,4,0,1,0,20,10,2018
5,8.1,76,4,0,1,0,20,10,2018
6,7.5,79,4,0,1,0,20,10,2018
7,7.0,82,4,0,1,0,20,10,2018
8,7.8,70,4,0,1,0,20,10,2018
9,10.4,60,4,0,1,0,20,10,2018
10,13.0,49,4,0,1,0,20,10,2018
11,16.2,39,4,0,1,0,20,10,2018
12,17.7,33,4,0,1,0,20,10,2018
13,19.4,26,4,0,1,0,20,10,2018
14,20.0,22,4,0,1,0,20,10,2018
15,21.3,24,4,0,1,0,20,10,2018
16,20.9,20,4,0,1,0,20,10,2018
17,19.2,23,4,0,1,0,20,10,2018
18,16.6,41,4,0,1,0,20,10,2018
19,14.6,48,4,0,1,0,20,10,2018
20,13.7,51,4,0,1,0,20,10,2018
21,13.3,55,4,0,1,0,20,10,2018
22,12.7,58,4,0,1,0,20,10,2018
23,11.7,58,4,0,1,0,20,10,2018
0,11.2,62,4,0,1,0,21,10,2018
1,10.6,60,4,0,1,0,21,10,2018
2,9.8,63,4,0,1,0,21,10,2018
3,9.2,68,4,0,1,0,21,10,2018
4,8.8,71,4,0,1,0,21,10,2018
5,8.2,73,4,0,1,0,21,10,2018
6,7.6,75,4,0,1,0,21,10,2018
7,7.2,76,4,0,1,0,21,10,2018
8,7.9,67,4,0,1,0,21,10,2018
9,10.5,56,4,0,1,0,21,10,2018
10,13.4,46,4,0,1,0,21,10,2018
11,16.8,38,4,0,1,0,21,10,2018
12,18.4,28,4,0,1,0,21,10,2018
13,19.3,24,4,0,1,0,21,10,2018
14,20.1,23,4,0,1,0,21,10,2018
15,20.9,23,4,0,1,0,21,10,2018
16,20.2,24,4,0,1,0,21,10,2018
17,18.8,24,4,0,1,0,21,10,2018
18,16.2,41,4,0,1,0,21,10,2018
19,14.9,46,4,0,1,0,21,10,2018
20,13.8,52,4,0,1,0,21,10,2018
21,13.0,49,4,0,1,0,21,10,2018
22,12.2,57,4,0,1,0,21,10,2018
23,11.8,56,4,0,1,0,21,10,2018
0,11.4,56,4,0,1,0,22,10,2018
1,10.7,57,4,0,1,0,22,10,2018
2,10.5,57,4,0,1,0,22,10,2018
3,10.2,60,4,0,1,0,22,10,2018
4,10.0,62,4,0,1,0,22,10,2018
5,9.4,65,4,0,1,0,22,10,2018
6,9.2,65,4,0,1,0,22,10,2018
7,8.9,67,4,0,1,0,22,10,2018
8,9.7,58,4,0,1,0,22,10,2018
9,11.9,50,4,0,1,0,22,10,2018
10,14.6,43,4,0,1,0,22,10,2018
11,16.7,37,4,0,1,0,22,10,2018
12,18.2,34,4,0,1,0,22,10,2018
13,19.4,35,4,0,1,0,22,10,2018
14,20.6,30,4,0,1,0,22,10,2018
15,20.2,31,4,0,1,0,22,10,2018
16,19.7,34,4,0,1,0,22,10,2018
17,18.9,35,4,0,1,0,22,10,2018
18,17.3,43,4,0,1,0,22,10,2018
19,15.6,44,4,0,1,0,22,10,2018
20,14.5,51,4,0,1,0,22,10,2018
21,13.4,56,4,0,1,0,22,10,2018
22,12.7,60,4,0,1,0,22,10,2018
23,12.0,59,4,0,1,0,22,10,2018
0,11.6,61,4,0,1,0,23,10,2018
1,11.1,62,4,0,1,0,23,10,2018
2,10.6,68,4,0,1,0,23,10,2018
3,10.1,70,4,0,1,0,23,10,2018
4,10.0,73,4,0,1,0,23,10,2018
5,10.0,73,4,0,1,0,23,10,2018
6,9.9,75,4,0,1,0,23,10,2018
7,10.4,71,4,0,1,0,23,10,2018
8,11.0,78,4,0,1,0,23,10,2018
9,11.7,77,4,0,1,0,23,10,2018
10,13.8,65,4,0,1,0,23,10,2018
11,13.0,70,4,0,1,0,23,10,2018
12,11.5,90,4,0,1,1,23,10,2018
13,13.5,82,4,0,1,0,23,10,2018
14,15.1,71,4,0,1,0,23,10,2018
15,16.6,68,4,0,1,0,23,10,2018
16,16.1,70,4,0,1,0,23,10,2018
17,15.7,63,4,0,1,0,23,10,2018
18,14.5,71,4,0,1,0,23,10,2018
19,14.0,70,4,0,1,0,23,10,2018
20,13.6,70,4,0,1,0,23,10,2018
21,12.6,70,4,0,1,0,23,10,2018
22,12.3,73,4,0,1,0,23,10,2018
23,11.2,78,4,0,1,0,23,10,2018
0,10.8,80,4,0,1,0,24,10,2018
1,10.2,84,4,0,1,0,24,10,2018
2,9.5,87,4,0,1,0,24,10,2018
3,9.4,85,4,0,1,0,24,10,2018
4,9.0,87,4,0,1,0,24,10,2018
5,8.5,87,4,0,1,0,24,10,2018
6,8.1,88,4,0,1,0,24,10,2018
7,7.8,90,4,0,1,0,24,10,2018
8,8.1,85,4,0,1,0,24,10,2018
9,10.1,72,4,0,1,0,24,10,2018
10,13.0,63,4,0,1,0,24,10,2018
11,15.7,53,4,0,1,0,24,10,2018
12,16.8,48,4,0,1,0,24,10,2018
13,17.2,43,4,0,1,0,24,10,2018
14,17.6,39,4,0,1,0,24,10,2018
15,18.0,40,4,0,1,0,24,10,2018
16,18.2,42,4,0,1,0,24,10,2018
17,17.0,47,4,0,1,0,24,10,2018
18,15.1,53,4,0,1,0,24,10,2018
19,13.9,61,4,0,1,0,24,10,2018
20,13.1,63,4,0,1,0,24,10,2018
21,12.1,67,4,0,1,0,24,10,2018
22,11.6,71,4,0,1,0,24,10,2018
23,11.0,74,4,0,1,0,24,10,2018
0,10.5,75,4,0,1,0,25,10,2018
1,10.0,78,4,0,1,0,25,10,2018
2,9.1,79,4,0,1,0,25,10,2018
3,9.1,79,4,0,1,0,25,10,2018
4,8.5,83,4,0,1,0,25,10,2018
5,7.8,85,4,0,1,0,25,10,2018
6,7.5,86,4,0,1,0,25,10,2018
7,7.3,85,4,0,1,0,25,10,2018
8,7.9,76,4,0,1,0,25,10,2018
9,10.3,64,4,0,1,0,25,10,2018
10,13.4,53,4,0,1,0,25,10,2018
11,16.4,43,4,0,1,0,25,10,2018
12,18.2,37,4,0,1,0,25,10,2018
13,19.4,32,4,0,1,0,25,10,2018
14,20.6,31,4,0,1,0,25,10,2018
15,20.6,32,4,0,1,0,25,10,2018
16,20.4,32,4,0,1,0,25,10,2018
17,19.2,36,4,0,1,0,25,10,2018
18,17.3,39,4,0,1,0,25,10,2018
19,16.4,47,4,0,1,0,25,10,2018
20,15.3,50,4,0,1,0,25,10,2018
21,14.5,50,4,0,1,0,25,10,2018
22,13.6,56,4,0,1,0,25,10,2018
23,12.5,59,4,0,1,0,25,10,2018
0,12.5,57,4,0,1,0,26,10,2018
1,12.7,56,4,0,1,0,26,10,2018
2,12.8,59,4,0,1,0,26,10,2018
3,12.8,57,4,0,1,0,26,10,2018
4,12.6,60,4,0,1,0,26,10,2018
5,12.4,60,4,0,1,0,26,10,2018
6,12.6,64,4,0,1,0,26,10,2018
7,12.6,63,4,0,1,0,26,10,2018
8,12.1,81,4,0,1,1,26,10,2018
9,12.0,86,4,0,1,1,26,10,2018
10,12.9,84,4,0,1,0,26,10,2018
11,12.4,87,4,0,1,1,26,10,2018
12,12.4,90,4,0,1,1,26,10,2018
13,12.6,87,4,0,1,1,26,10,2018
14,12.7,95,4,0,1,1,26,10,2018
15,14.0,87,4,0,1,1,26,10,2018
16,14.5,81,4,0,1,0,26,10,2018
17,14.3,77,4,0,1,0,26,10,2018
18,13.1,74,4,0,1,0,26,10,2018
19,12.9,66,4,0,1,0,26,10,2018
20,12.2,67,4,0,1,0,26,10,2018
21,10.6,70,4,0,1,0,26,10,2018
22,10.5,72,4,0,1,0,26,10,2018
23,10.2,64,4,0,1,0,26,10,2018
0,9.9,65,4,0,1,0,27,10,2018
1,9.9,62,4,0,1,0,27,10,2018
2,9.5,58,4,0,1,0,27,10,2018
3,9.1,60,4,0,1,0,27,10,2018
4,8.8,61,4,0,1,0,27,10,2018
5,8.0,65,4,0,1,0,27,10,2018
6,7.4,66,4,0,1,0,27,10,2018
7,7.3,65,4,0,1,0,27,10,2018
8,7.7,62,4,0,1,0,27,10,2018
9,8.3,55,4,0,1,0,27,10,2018
10,9.5,46,4,0,1,0,27,10,2018
11,10.4,42,4,0,1,0,27,10,2018
12,10.4,41,4,0,1,0,27,10,2018
13,10.6,38,4,0,1,0,27,10,2018
14,10.8,37,4,0,1,0,27,10,2018
15,11.4,32,4,0,1,0,27,10,2018
16,10.6,35,4,0,1,0,27,10,2018
17,9.5,34,4,0,1,0,27,10,2018
18,8.9,39,4,0,1,0,27,10,2018
19,8.0,42,4,0,1,0,27,10,2018
20,7.6,44,4,0,1,0,27,10,2018
21,7.3,49,4,0,1,0,27,10,2018
22,6.6,51,4,0,1,0,27,10,2018
23,6.3,52,4,0,1,0,27,10,2018
0,6.7,55,4,0,1,0,28,10,2018
1,6.9,55,4,0,1,0,28,10,2018
2,6.6,59,4,0,1,0,28,10,2018
3,6.2,59,4,0,1,0,28,10,2018
4,6.8,65,4,0,1,0,28,10,2018
5,7.2,68,4,0,1,0,28,10,2018
6,6.9,86,4,0,1,1,28,10,2018
7,6.9,88,4,0,1,0,28,10,2018
8,6.8,89,4,0,1,0,28,10,2018
9,7.3,90,4,0,1,1,28,10,2018
10,8.2,89,4,0,1,0,28,10,2018
11,9.4,86,4,0,1,0,28,10,2018
12,11.9,74,4,0,1,0,28,10,2018
13,12.1,75,4,0,1,0,28,10,2018
14,12.4,72,4,0,1,0,28,10,2018
15,12.2,67,4,0,1,0,28,10,2018
16,12.2,65,4,0,1,0,28,10,2018
17,9.4,85,4,0,1,1,28,10,2018
18,8.9,85,4,0,1,0,28,10,2018
19,8.4,85,4,0,1,0,28,10,2018
20,8.2,82,4,0,1,0,28,10,2018
21,7.6,75,4,0,1,0,28,10,2018
22,6.7,76,4,0,1,0,28,10,2018
23,6.0,74,4,0,1,0,28,10,2018
0,5.3,81,4,0,1,0,29,10,2018
1,5.1,83,4,0,1,0,29,10,2018
2,4.7,81,4,0,1,0,29,10,2018
3,5.0,67,4,0,1,0,29,10,2018
4,5.6,66,4,0,1,0,29,10,2018
5,5.1,76,4,0,1,0,29,10,2018
6,4.7,76,4,0,1,0,29,10,2018
7,4.6,76,4,0,1,0,29,10,2018
8,5.1,67,4,0,1,0,29,10,2018
9,7.5,53,4,0,1,0,29,10,2018
10,9.6,43,4,0,1,0,29,10,2018
11,11.0,46,4,0,1,0,29,10,2018
12,10.8,49,4,0,1,0,29,10,2018
13,10.4,49,4,0,1,0,29,10,2018
14,11.3,39,4,0,1,0,29,10,2018
15,11.0,46,4,0,1,0,29,10,2018
16,11.3,41,4,0,1,0,29,10,2018
17,10.0,43,4,0,1,0,29,10,2018
18,9.4,51,4,0,1,0,29,10,2018
19,8.1,53,4,0,1,0,29,10,2018
20,6.8,59,4,0,1,0,29,10,2018
21,5.7,61,4,0,1,0,29,10,2018
22,5.1,58,4,0,1,0,29,10,2018
23,4.3,58,4,0,1,0,29,10,2018
0,3.4,55,4,0,1,0,30,10,2018
1,3.0,55,4,0,1,0,30,10,2018
2,2.1,56,4,0,1,0,30,10,2018
3,1.7,59,4,0,1,0,30,10,2018
4,1.6,63,4,0,1,0,30,10,2018
5,1.1,68,4,0,1,0,30,10,2018
6,0.8,69,4,0,1,0,30,10,2018
7,1.3,65,4,0,1,0,30,10,2018
8,1.4,58,4,0,1,0,30,10,2018
9,3.7,49,4,0,1,0,30,10,2018
10,6.1,38,4,0,1,0,30,10,2018
11,7.5,36,4,0,1,0,30,10,2018
12,8.5,34,4,0,1,0,30,10,2018
13,9.8,33,4,0,1,0,30,10,2018
14,10.7,33,4,0,1,0,30,10,2018
15,10.9,33,4,0,1,0,30,10,2018
16,11.0,34,4,0,1,0,30,10,2018
17,9.9,40,4,0,1,0,30,10,2018
18,8.4,52,4,0,1,0,30,10,2018
19,8.0,52,4,0,1,0,30,10,2018
20,7.6,59,4,0,1,0,30,10,2018
21,7.6,55,4,0,1,0,30,10,2018
22,7.6,50,4,0,1,0,30,10,2018
23,7.7,50,4,0,1,0,30,10,2018
0,7.1,59,4,0,1,0,31,10,2018
1,6.6,66,4,0,1,0,31,10,2018
2,6.4,65,4,0,1,0,31,10,2018
3,5.6,69,4,0,1,0,31,10,2018
4,5.0,71,4,0,1,0,31,10,2018
5,4.1,74,4,0,1,0,31,10,2018
6,3.6,75,4,0,1,0,31,10,2018
7,3.2,74,4,0,1,0,31,10,2018
8,3.7,67,4,0,1,0,31,10,2018
9,5.1,56,4,0,1,0,31,10,2018
10,7.2,49,4,0,1,0,31,10,2018
11,8.7,41,4,0,1,0,31,10,2018
12,10.0,39,4,0,1,0,31,10,2018
13,11.2,34,4,0,1,0,31,10,2018
14,11.9,34,4,0,1,0,31,10,2018
15,12.0,35,4,0,1,0,31,10,2018
16,11.8,34,4,0,1,0,31,10,2018
17,11.3,41,4,0,1,0,31,10,2018
18,9.4,48,4,0,1,0,31,10,2018
19,8.4,53,4,0,1,0,31,10,2018
20,7.6,59,4,0,1,0,31,10,2018
21,7.6,59,4,0,1,0,31,10,2018
22,6.8,58,4,0,1,0,31,10,2018
23,6.4,60,4,0,1,0,31,10,2018
0,5.7,62,4,0,1,0,1,11,2018
1,5.1,65,4,0,1,0,1,11,2018
2,4.4,64,4,0,1,0,1,11,2018
3,4.2,65,4,0,1,0,1,11,2018
4,3.6,70,4,0,1,0,1,11,2018
5,3.3,72,4,0,1,0,1,11,2018
6,2.9,75,4,0,1,0,1,11,2018
7,2.5,75,4,0,1,0,1,11,2018
8,2.8,74,4,0,1,0,1,11,2018
9,4.7,60,4,0,1,0,1,11,2018
10,8.1,51,4,0,1,0,1,11,2018
11,11.1,46,4,0,1,0,1,11,2018
12,12.6,36,4,0,1,0,1,11,2018
13,13.6,32,4,0,1,0,1,11,2018
14,14.9,31,4,0,1,0,1,11,2018
15,14.8,30,4,0,1,0,1,11,2018
16,14.7,32,4,0,1,0,1,11,2018
17,13.7,37,4,0,1,0,1,11,2018
18,11.8,43,4,0,1,0,1,11,2018
19,10.5,49,4,0,1,0,1,11,2018
20,9.9,53,4,0,1,0,1,11,2018
21,9.3,54,4,0,1,0,1,11,2018
22,8.3,61,4,0,1,0,1,11,2018
23,7.8,63,4,0,1,0,1,11,2018
0,7.2,64,4,0,1,0,2,11,2018
1,6.6,69,4,0,1,0,2,11,2018
2,6.1,68,4,0,1,0,2,11,2018
3,5.7,72,4,0,1,0,2,11,2018
4,5.2,74,4,0,1,0,2,11,2018
5,4.8,75,4,0,1,0,2,11,2018
6,4.5,77,4,0,1,0,2,11,2018
7,4.1,75,4,0,1,0,2,11,2018
8,4.7,72,4,0,1,0,2,11,2018
9,7.0,57,4,0,1,0,2,11,2018
10,10.0,49,4,0,1,0,2,11,2018
11,12.8,44,4,0,1,0,2,11,2018
12,14.9,40,4,0,1,0,2,11,2018
13,16.5,37,4,0,1,0,2,11,2018
14,18.0,31,4,0,1,0,2,11,2018
15,18.6,31,4,0,1,0,2,11,2018
16,18.8,32,4,0,1,0,2,11,2018
17,17.0,36,4,0,1,0,2,11,2018
18,14.6,42,4,0,1,0,2,11,2018
19,12.8,40,4,0,1,0,2,11,2018
20,11.7,45,4,0,1,0,2,11,2018
21,10.8,57,4,0,1,0,2,11,2018
22,10.0,56,4,0,1,0,2,11,2018
23,9.7,56,4,0,1,0,2,11,2018
0,8.8,63,4,0,0,0,3,11,2018
1,8.5,61,4,0,0,0,3,11,2018
2,7.6,68,4,0,0,0,3,11,2018
3,7.1,67,4,0,0,0,3,11,2018
4,6.3,72,4,0,0,0,3,11,2018
5,6.1,75,4,0,0,0,3,11,2018
6,5.5,78,4,0,0,0,3,11,2018
7,5.2,79,4,0,0,0,3,11,2018
8,5.4,75,4,0,0,0,3,11,2018
9,7.9,58,4,0,0,0,3,11,2018
10,11.0,49,4,0,0,0,3,11,2018
11,14.5,42,4,0,0,0,3,11,2018
12,16.5,37,4,0,0,0,3,11,2018
13,17.8,29,4,0,0,0,3,11,2018
14,18.1,24,4,0,0,0,3,11,2018
15,18.5,25,4,0,0,0,3,11,2018
16,18.7,25,4,0,0,0,3,11,2018
17,16.7,45,4,0,0,0,3,11,2018
18,14.2,51,4,0,0,0,3,11,2018
19,13.4,62,4,0,0,0,3,11,2018
20,12.1,68,4,0,0,0,3,11,2018
21,11.1,69,4,0,0,0,3,11,2018
22,10.0,68,4,0,0,0,3,11,2018
23,9.2,65,4,0,0,0,3,11,2018
0,9.1,63,4,0,1,0,4,11,2018
1,8.6,60,4,0,1,0,4,11,2018
2,8.2,62,4,0,1,0,4,11,2018
3,7.6,66,4,0,1,0,4,11,2018
4,6.9,70,4,0,1,0,4,11,2018
5,6.6,73,4,0,1,0,4,11,2018
6,6.2,73,4,0,1,0,4,11,2018
7,5.8,79,4,0,1,0,4,11,2018
8,5.7,78,4,0,1,0,4,11,2018
9,7.5,60,4,0,1,0,4,11,2018
10,11.1,51,4,0,1,0,4,11,2018
11,14.8,46,4,0,1,0,4,11,2018
12,16.3,33,4,0,1,0,4,11,2018
13,18.3,26,4,0,1,0,4,11,2018
14,19.3,28,4,0,1,0,4,11,2018
15,19.0,25,4,0,1,0,4,11,2018
16,18.4,25,4,0,1,0,4,11,2018
17,16.9,33,4,0,1,0,4,11,2018
18,14.5,46,4,0,1,0,4,11,2018
19,12.9,56,4,0,1,0,4,11,2018
20,12.7,59,4,0,1,0,4,11,2018
21,11.8,62,4,0,1,0,4,11,2018
22,11.2,67,4,0,1,0,4,11,2018
23,10.6,73,4,0,1,0,4,11,2018
0,10.1,75,4,0,1,0,5,11,2018
1,9.3,78,4,0,1,0,5,11,2018
2,8.8,81,4,0,1,0,5,11,2018
3,8.3,81,4,0,1,0,5,11,2018
4,8.0,81,4,0,1,0,5,11,2018
5,8.0,84,4,0,1,0,5,11,2018
6,7.2,83,4,0,1,0,5,11,2018
7,7.0,86,4,0,1,0,5,11,2018
8,7.2,80,4,0,1,0,5,11,2018
9,8.9,67,4,0,1,0,5,11,2018
10,11.8,59,4,0,1,0,5,11,2018
11,13.8,47,4,0,1,0,5,11,2018
12,16.4,48,4,0,1,0,5,11,2018
13,16.8,46,4,0,1,0,5,11,2018
14,17.5,38,4,0,1,0,5,11,2018
15,18.0,39,4,0,1,0,5,11,2018
16,16.8,46,4,0,1,0,5,11,2018
17,15.7,49,4,0,1,0,5,11,2018
18,14.5,54,4,0,1,0,5,11,2018
19,13.2,66,4,0,1,0,5,11,2018
20,12.7,75,4,0,1,0,5,11,2018
21,12.2,79,4,0,1,0,5,11,2018
22,11.6,81,4,0,1,0,5,11,2018
23,10.9,82,4,0,1,0,5,11,2018
0,10.0,73,4,0,0,0,6,11,2018
1,9.8,75,4,0,0,0,6,11,2018
2,9.7,78,4,0,0,0,6,11,2018
3,9.4,81,4,0,0,0,6,11,2018
4,9.1,81,4,0,0,0,6,11,2018
5,8.8,84,4,0,0,0,6,11,2018
6,8.5,83,4,0,0,0,6,11,2018
7,8.3,84,4,0,0,0,6,11,2018
8,8.7,77,4,0,0,0,6,11,2018
9,10.1,68,4,0,0,0,6,11,2018
10,11.7,62,4,0,0,0,6,11,2018
11,13.0,55,4,0,0,0,6,11,2018
12,14.5,57,4,0,0,0,6,11,2018
13,16.1,56,4,0,0,0,6,11,2018
14,17.4,50,4,0,0,0,6,11,2018
15,16.3,54,4,0,0,0,6,11,2018
16,16.6,55,4,0,0,0,6,11,2018
17,15.3,63,4,0,0,0,6,11,2018
18,14.0,71,4,0,0,0,6,11,2018
19,13.3,72,4,0,0,0,6,11,2018
20,13.2,73,4,0,0,0,6,11,2018
21,13.0,76,4,0,0,0,6,11,2018
22,12.3,73,4,0,0,0,6,11,2018
23,12.2,74,4,0,0,0,6,11,2018
0,11.9,74,4,0,1,0,7,11,2018
1,11.9,76,4,0,1,0,7,11,2018
2,12.0,81,4,0,1,0,7,11,2018
3,10.8,88,4,0,1,1,7,11,2018
4,10.6,95,4,0,1,0,7,11,2018
5,11.1,95,4,0,1,0,7,11,2018
6,11.0,91,4,0,1,1,7,11,2018
7,10.8,91,4,0,1,0,7,11,2018
8,11.3,89,4,0,1,0,7,11,2018
9,11.2,86,4,0,1,1,7,11,2018
10,11.9,84,4,0,1,0,7,11,2018
11,12.4,82,4,0,1,0,7,11,2018
12,13.2,77,4,0,1,0,7,11,2018
13,14.5,74,4,0,1,0,7,11,2018
14,15.5,68,4,0,1,0,7,11,2018
15,15.4,72,4,0,1,0,7,11,2018
16,15.2,72,4,0,1,0,7,11,2018
17,14.9,73,4,0,1,0,7,11,2018
18,14.4,77,4,0,1,0,7,11,2018
19,13.8,81,4,0,1,0,7,11,2018
20,13.3,77,4,0,1,0,7,11,2018
21,13.5,75,4,0,1,0,7,11,2018
22,13.2,74,4,0,1,0,7,11,2018
23,12.9,72,4,0,1,0,7,11,2018
0,12.9,70,4,0,1,0,8,11,2018
1,11.9,77,4,0,1,0,8,11,2018
2,11.8,84,4,0,1,0,8,11,2018
3,11.8,86,4,0,1,1,8,11,2018
4,10.8,87,4,0,1,0,8,11,2018
5,10.8,89,4,0,1,0,8,11,2018
6,10.6,90,4,0,1,1,8,11,2018
7,10.9,88,4,0,1,0,8,11,2018
8,10.6,89,4,0,1,0,8,11,2018
9,10.6,94,4,0,1,1,8,11,2018
10,10.8,94,4,0,1,0,8,11,2018
11,10.9,95,4,0,1,0,8,11,2018
12,11.4,95,4,0,1,1,8,11,2018
13,11.5,95,4,0,1,0,8,11,2018
14,11.3,96,4,0,1,0,8,11,2018
15,11.4,96,4,0,1,1,8,11,2018
16,11.7,96,4,0,1,0,8,11,2018
17,11.9,97,4,0,1,0,8,11,2018
18,12.9,97,4,0,1,1,8,11,2018
19,12.8,97,4,0,1,0,8,11,2018
20,13.9,97,4,0,1,0,8,11,2018
21,14.0,96,4,0,1,1,8,11,2018
22,12.4,96,4,0,1,0,8,11,2018
23,11.5,96,4,0,1,0,8,11,2018
0,12.0,96,4,0,0,1,9,11,2018
1,11.4,89,4,0,0,0,9,11,2018
2,11.3,88,4,0,0,0,9,11,2018
3,10.8,82,4,0,0,1,9,11,2018
4,10.6,75,4,0,0,0,9,11,2018
5,10.9,68,4,0,0,0,9,11,2018
6,11.0,70,4,0,0,0,9,11,2018
7,10.4,81,4,0,0,0,9,11,2018
8,10.1,85,4,0,0,0,9,11,2018
9,10.8,78,4,0,0,1,9,11,2018
10,11.3,68,4,0,0,0,9,11,2018
11,13.3,59,4,0,0,0,9,11,2018
12,13.9,50,4,0,0,0,9,11,2018
13,14.0,46,4,0,0,0,9,11,2018
14,15.0,49,4,0,0,0,9,11,2018
15,15.1,52,4,0,0,0,9,11,2018
16,14.3,59,4,0,0,0,9,11,2018
17,12.9,66,4,0,0,0,9,11,2018
18,12.3,69,4,0,0,0,9,11,2018
19,11.9,71,4,0,0,0,9,11,2018
